"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value"
117401;Konzumní brambory; Kè / 1 kg;2011;2012;4;12.57;%;8.75;9.85
114501;Eidamská cihla; Kè / 1 kg;2011;2012;3;3.48;%;123.05;127.33
116104;Jablka konzumní; Kè / 1 kg;2011;2012;3;6.15;%;31.22;33.14
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2011;2012;4;0.23;%;8.67;8.69
115101;Máslo; Kè / 1 kg;2011;2012;3;-9.21;%;141.02;128.03
117103;Papriky; Kè / 1 kg;2011;2012;3;19.88;%;43.72;52.41
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2011;2012;4;11.3;%;185.75;206.74
111201;Pšenièná mouka hladká; Kè / 1 kg;2011;2012;4;10.38;%;11.56;12.76
112401;Kuøata kuchaná celá; Kè / 1 kg;2011;2012;4;12.0;%;58.82;65.88
111303;Peèivo pšenièné bílé; Kè / 1 kg;2011;2012;4;-5.98;%;45.99;43.24
114201;Mléko polotuèné pasterované; Kè / 1 l;2011;2012;4;2.82;%;18.1;18.61
116101;Pomeranèe; Kè / 1 kg;2011;2012;2;5.44;%;26.84;28.3
117401;Konzumní brambory; Kè / 1 kg;2011;2012;3;-6.24;%;10.74;10.07
114501;Eidamská cihla; Kè / 1 kg;2011;2012;2;0.86;%;124.36;125.43
116104;Jablka konzumní; Kè / 1 kg;2011;2012;2;-0.47;%;30.01;29.87
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2011;2012;3;2.1;%;8.56;8.74
115101;Máslo; Kè / 1 kg;2011;2012;2;-3.94;%;138.17;132.72
117103;Papriky; Kè / 1 kg;2011;2012;2;12.52;%;61.52;69.22
2000001;Kapr živý; Kè / 1 kg;2011;2012;4;3.73;%;86.85;90.09
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2011;2012;3;12.61;%;180.76;203.56
111201;Pšenièná mouka hladká; Kè / 1 kg;2011;2012;3;-1.67;%;11.4;11.21
112401;Kuøata kuchaná celá; Kè / 1 kg;2011;2012;3;11.91;%;57.41;64.25
111303;Peèivo pšenièné bílé; Kè / 1 kg;2011;2012;3;-8.13;%;46.02;42.28
114201;Mléko polotuèné pasterované; Kè / 1 l;2011;2012;3;4.57;%;17.74;18.55
114401;Jogurt bílý netuèný; Kè / 150 g;2012;2013;1;2.92;%;7.19;7.4
116103;Banány žluté; Kè / 1 kg;2012;2013;1;6.21;%;32.67;34.7
118101;Cukr krystalový; Kè / 1 kg;2012;2013;2;-1.32;%;24.31;23.99
114701;Vejce slepièí èerstvá; Kè / 10 ks;2012;2013;1;-2.12;%;36.4;35.63
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2012;2013;1;1.77;%;42.26;43.01
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2012;2013;2;5.84;%;10.11;10.7
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2012;2013;1;3.24;%;90.23;93.15
117106;Mrkev; Kè / 1 kg;2012;2013;2;1.94;%;20.63;21.03
111602;Tìstoviny vajeèné; Kè / 1 kg;2012;2013;2;8.95;%;37.54;40.9
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2012;2013;2;3.44;%;33.74;34.9
112201;Vepøová peèenì s kostí; Kè / 1 kg;2012;2013;2;7.67;%;106.99;115.2
111301;Chléb konzumní kmínový; Kè / 1 kg;2012;2013;2;1.39;%;22.95;23.27
112704;Šunkový salám; Kè / 1 kg;2012;2013;2;4.2;%;119.28;124.29
114501;Eidamská cihla; Kè / 1 kg;2012;2013;4;22.62;%;129.42;158.7
118101;Cukr krystalový; Kè / 1 kg;2012;2013;1;-0.08;%;24.49;24.47
116104;Jablka konzumní; Kè / 1 kg;2012;2013;4;-5.38;%;32.18;30.45
115101;Máslo; Kè / 1 kg;2012;2013;4;15.17;%;143.06;164.76
117103;Papriky; Kè / 1 kg;2012;2013;4;9.41;%;48.27;52.81
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2012;2013;1;6.21;%;9.98;10.6
117106;Mrkev; Kè / 1 kg;2012;2013;1;2.18;%;15.13;15.46
116101;Pomeranèe; Kè / 1 kg;2012;2013;4;3.35;%;31.0;32.04
111602;Tìstoviny vajeèné; Kè / 1 kg;2012;2013;1;5.34;%;36.67;38.63
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2012;2013;1;0.82;%;34.14;34.42
112201;Vepøová peèenì s kostí; Kè / 1 kg;2012;2013;1;7.94;%;106.31;114.75
111301;Chléb konzumní kmínový; Kè / 1 kg;2012;2013;1;-0.04;%;22.96;22.95
112704;Šunkový salám; Kè / 1 kg;2012;2013;1;4.62;%;119.94;125.48
117401;Konzumní brambory; Kè / 1 kg;2012;2013;4;69.75;%;9.85;16.72
114501;Eidamská cihla; Kè / 1 kg;2012;2013;3;14.35;%;127.33;145.6
116104;Jablka konzumní; Kè / 1 kg;2012;2013;3;19.28;%;33.14;39.53
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2012;2013;4;0.23;%;8.69;8.71
115101;Máslo; Kè / 1 kg;2012;2013;3;23.38;%;128.03;157.96
117103;Papriky; Kè / 1 kg;2012;2013;3;5.06;%;52.41;55.06
116101;Pomeranèe; Kè / 1 kg;2012;2013;3;2.96;%;35.09;36.13
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2012;2013;4;0.37;%;206.74;207.51
111201;Pšenièná mouka hladká; Kè / 1 kg;2012;2013;4;1.88;%;12.76;13.0
112401;Kuøata kuchaná celá; Kè / 1 kg;2012;2013;4;8.03;%;65.88;71.17
111303;Peèivo pšenièné bílé; Kè / 1 kg;2012;2013;4;-5.6;%;43.24;40.82
114201;Mléko polotuèné pasterované; Kè / 1 l;2012;2013;4;6.66;%;18.61;19.85
117401;Konzumní brambory; Kè / 1 kg;2012;2013;3;73.58;%;10.07;17.48
114501;Eidamská cihla; Kè / 1 kg;2012;2013;2;6.4;%;125.43;133.46
116104;Jablka konzumní; Kè / 1 kg;2012;2013;2;17.54;%;29.87;35.11
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2012;2013;3;-2.75;%;8.74;8.5
115101;Máslo; Kè / 1 kg;2012;2013;2;13.61;%;132.72;150.78
117103;Papriky; Kè / 1 kg;2012;2013;2;8.68;%;69.22;75.23
116101;Pomeranèe; Kè / 1 kg;2012;2013;2;6.75;%;28.3;30.21
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2012;2013;3;2.06;%;203.56;207.76
111201;Pšenièná mouka hladká; Kè / 1 kg;2012;2013;3;19.98;%;11.21;13.45
112401;Kuøata kuchaná celá; Kè / 1 kg;2012;2013;3;5.45;%;64.25;67.75
111303;Peèivo pšenièné bílé; Kè / 1 kg;2012;2013;3;-2.98;%;42.28;41.02
114201;Mléko polotuèné pasterované; Kè / 1 l;2012;2013;3;3.56;%;18.55;19.21
116101;Pomeranèe; Kè / 1 kg;2012;2013;1;2.81;%;26.36;27.1
117401;Konzumní brambory; Kè / 1 kg;2012;2013;2;55.27;%;12.63;19.61
114501;Eidamská cihla; Kè / 1 kg;2012;2013;1;-0.02;%;130.13;130.11
116104;Jablka konzumní; Kè / 1 kg;2012;2013;1;11.45;%;28.83;32.13
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2012;2013;2;-2.08;%;9.13;8.94
115101;Máslo; Kè / 1 kg;2012;2013;1;0.96;%;144.33;145.71
117103;Papriky; Kè / 1 kg;2012;2013;1;-1.67;%;65.43;64.34
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2012;2013;2;4.23;%;198.72;207.12
111201;Pšenièná mouka hladká; Kè / 1 kg;2012;2013;2;27.54;%;10.64;13.57
112401;Kuøata kuchaná celá; Kè / 1 kg;2012;2013;2;12.1;%;61.64;69.1
111303;Peèivo pšenièné bílé; Kè / 1 kg;2012;2013;2;-4.39;%;43.47;41.56
114201;Mléko polotuèné pasterované; Kè / 1 l;2012;2013;2;-1.09;%;19.19;18.98
114401;Jogurt bílý netuèný; Kè / 150 g;2012;2013;4;14.39;%;7.09;8.11
117401;Konzumní brambory; Kè / 1 kg;2012;2013;1;43.76;%;9.69;13.93
116103;Banány žluté; Kè / 1 kg;2012;2013;4;-7.22;%;30.88;28.65
114701;Vejce slepièí èerstvá; Kè / 10 ks;2012;2013;4;-16.85;%;34.54;28.72
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2012;2013;1;-2.44;%;9.02;8.8
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2012;2013;4;1.21;%;36.27;36.71
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2012;2013;4;1.82;%;91.85;93.52
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2012;2013;1;6.26;%;194.21;206.37
111201;Pšenièná mouka hladká; Kè / 1 kg;2012;2013;1;16.0;%;11.5;13.34
112401;Kuøata kuchaná celá; Kè / 1 kg;2012;2013;1;15.61;%;59.83;69.17
111303;Peèivo pšenièné bílé; Kè / 1 kg;2012;2013;1;-2.52;%;45.68;44.53
114201;Mléko polotuèné pasterované; Kè / 1 l;2012;2013;1;2.55;%;18.85;19.33
114401;Jogurt bílý netuèný; Kè / 150 g;2012;2013;3;7.6;%;7.24;7.79
116103;Banány žluté; Kè / 1 kg;2012;2013;3;5.86;%;29.0;30.7
118101;Cukr krystalový; Kè / 1 kg;2012;2013;4;0.88;%;23.88;24.09
114701;Vejce slepièí èerstvá; Kè / 10 ks;2012;2013;3;-21.77;%;34.55;27.03
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2012;2013;3;-20.17;%;30.99;24.74
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2012;2013;4;0.38;%;10.54;10.58
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2012;2013;3;5.48;%;89.39;94.29
2000001;Kapr živý; Kè / 1 kg;2012;2013;4;-2.22;%;90.09;88.09
117106;Mrkev; Kè / 1 kg;2012;2013;4;9.52;%;14.29;15.65
111602;Tìstoviny vajeèné; Kè / 1 kg;2012;2013;4;10.23;%;38.42;42.35
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2012;2013;4;0.67;%;34.54;34.77
112201;Vepøová peèenì s kostí; Kè / 1 kg;2012;2013;4;2.45;%;115.32;118.15
111301;Chléb konzumní kmínový; Kè / 1 kg;2012;2013;4;-0.04;%;23.08;23.07
112704;Šunkový salám; Kè / 1 kg;2012;2013;4;2.72;%;125.26;128.67
114401;Jogurt bílý netuèný; Kè / 150 g;2012;2013;2;4.91;%;7.13;7.48
116103;Banány žluté; Kè / 1 kg;2012;2013;2;5.24;%;31.46;33.11
118101;Cukr krystalový; Kè / 1 kg;2012;2013;3;-1.31;%;24.39;24.07
114701;Vejce slepièí èerstvá; Kè / 10 ks;2012;2013;2;-20.0;%;38.2;30.56
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2012;2013;2;4.87;%;41.9;43.94
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2012;2013;3;3.2;%;10.0;10.32
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2012;2013;2;4.11;%;88.61;92.25
117106;Mrkev; Kè / 1 kg;2012;2013;3;12.73;%;19.72;22.23
111602;Tìstoviny vajeèné; Kè / 1 kg;2012;2013;3;12.2;%;37.55;42.13
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2012;2013;3;3.2;%;33.75;34.83
112201;Vepøová peèenì s kostí; Kè / 1 kg;2012;2013;3;5.84;%;109.04;115.41
111301;Chléb konzumní kmínový; Kè / 1 kg;2012;2013;3;2.29;%;22.67;23.19
112704;Šunkový salám; Kè / 1 kg;2012;2013;3;3.26;%;122.51;126.5
117401;Konzumní brambory; Kè / 1 kg;2013;2014;2;-16.57;%;19.61;16.36
114501;Eidamská cihla; Kè / 1 kg;2013;2014;1;26.01;%;130.11;163.95
116104;Jablka konzumní; Kè / 1 kg;2013;2014;1;-1.56;%;32.13;31.63
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;2;-1.9;%;8.94;8.77
115101;Máslo; Kè / 1 kg;2013;2014;1;14.32;%;145.71;166.57
117103;Papriky; Kè / 1 kg;2013;2014;1;10.04;%;64.34;70.8
116101;Pomeranèe; Kè / 1 kg;2013;2014;1;3.39;%;27.1;28.02
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;2;-1.52;%;207.12;203.97
111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;2;-3.76;%;13.57;13.06
112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;2;4.86;%;69.1;72.46
111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;2;-1.4;%;41.56;40.98
114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;2;11.06;%;18.98;21.08
114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;4;3.45;%;8.11;8.39
117401;Konzumní brambory; Kè / 1 kg;2013;2014;1;25.7;%;13.93;17.51
116103;Banány žluté; Kè / 1 kg;2013;2014;4;7.26;%;28.65;30.73
114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;4;14.14;%;28.72;32.78
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;1;0.23;%;8.8;8.82
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;4;27.3;%;36.71;46.73
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;4;-2.37;%;93.52;91.3
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;1;0.34;%;206.37;207.07
111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;1;-0.67;%;13.34;13.25
112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;1;3.99;%;69.17;71.93
111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;1;-8.4;%;44.53;40.79
114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;1;4.76;%;19.33;20.25
114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;3;7.32;%;7.79;8.36
116103;Banány žluté; Kè / 1 kg;2013;2014;3;-6.25;%;30.7;28.78
118101;Cukr krystalový; Kè / 1 kg;2013;2014;4;-18.64;%;24.09;19.6
114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;3;12.28;%;27.03;30.35
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;3;32.66;%;24.74;32.82
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;4;-1.23;%;10.58;10.45
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;3;-3.12;%;94.29;91.35
117106;Mrkev; Kè / 1 kg;2013;2014;4;-8.75;%;15.65;14.28
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;4;2.99;%;34.77;35.81
112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;4;-1.71;%;118.15;116.13
111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;4;-0.04;%;23.07;23.06
112704;Šunkový salám; Kè / 1 kg;2013;2014;4;1.17;%;128.67;130.17
111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;4;0.87;%;42.35;42.72
114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;2;14.97;%;7.48;8.6
116103;Banány žluté; Kè / 1 kg;2013;2014;2;2.6;%;33.11;33.97
118101;Cukr krystalový; Kè / 1 kg;2013;2014;3;-10.93;%;24.07;21.44
114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;2;-1.44;%;30.56;30.12
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;2;-16.43;%;43.94;36.72
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;3;4.17;%;10.32;10.75
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;2;2.38;%;92.25;94.45
117106;Mrkev; Kè / 1 kg;2013;2014;3;-27.8;%;22.23;16.05
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;3;2.01;%;34.83;35.53
112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;3;1.62;%;115.41;117.28
111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;3;-1.51;%;23.19;22.84
112704;Šunkový salám; Kè / 1 kg;2013;2014;3;2.28;%;126.5;129.38
111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;3;-0.47;%;42.13;41.93
114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;1;16.76;%;7.4;8.64
116103;Banány žluté; Kè / 1 kg;2013;2014;1;-4.55;%;34.7;33.12
118101;Cukr krystalový; Kè / 1 kg;2013;2014;2;-4.13;%;23.99;23.0
114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;1;-14.48;%;35.63;30.47
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;1;12.46;%;43.01;48.37
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;2;-0.65;%;10.7;10.63
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;1;2.07;%;93.15;95.08
117106;Mrkev; Kè / 1 kg;2013;2014;2;-16.17;%;21.03;17.63
111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;2;4.89;%;40.9;42.9
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;2;0.14;%;34.9;34.95
112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;2;1.43;%;115.2;116.85
111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;2;-1.07;%;23.27;23.02
112704;Šunkový salám; Kè / 1 kg;2013;2014;2;4.22;%;124.29;129.54
114501;Eidamská cihla; Kè / 1 kg;2013;2014;4;-12.95;%;158.7;138.15
118101;Cukr krystalový; Kè / 1 kg;2013;2014;1;-1.68;%;24.47;24.06
116104;Jablka konzumní; Kè / 1 kg;2013;2014;4;-17.08;%;30.45;25.25
115101;Máslo; Kè / 1 kg;2013;2014;4;-1.85;%;164.76;161.71
117103;Papriky; Kè / 1 kg;2013;2014;4;-3.64;%;52.81;50.89
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;1;0.94;%;10.6;10.7
2000001;Kapr živý; Kè / 1 kg;2013;2014;4;-1.95;%;88.09;86.37
117106;Mrkev; Kè / 1 kg;2013;2014;1;9.38;%;15.46;16.91
116101;Pomeranèe; Kè / 1 kg;2013;2014;4;-7.65;%;32.04;29.59
111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;1;10.3;%;38.63;42.61
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;1;1.6;%;34.42;34.97
112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;1;0.44;%;114.75;115.25
111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;1;0.57;%;22.95;23.08
112704;Šunkový salám; Kè / 1 kg;2013;2014;1;2.51;%;125.48;128.63
117401;Konzumní brambory; Kè / 1 kg;2013;2014;4;-46.41;%;16.72;8.96
114501;Eidamská cihla; Kè / 1 kg;2013;2014;3;-0.43;%;145.6;144.98
116104;Jablka konzumní; Kè / 1 kg;2013;2014;3;-19.71;%;39.53;31.74
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;4;1.49;%;8.71;8.84
115101;Máslo; Kè / 1 kg;2013;2014;3;2.0;%;157.96;161.12
117103;Papriky; Kè / 1 kg;2013;2014;3;-4.72;%;55.06;52.46
116101;Pomeranèe; Kè / 1 kg;2013;2014;3;-11.24;%;36.13;32.07
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;4;-0.97;%;207.51;205.49
111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;4;-0.77;%;13.0;12.9
112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;4;-0.25;%;71.17;70.99
111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;4;-2.5;%;40.82;39.8
114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;4;4.79;%;19.85;20.8
117401;Konzumní brambory; Kè / 1 kg;2013;2014;3;-35.53;%;17.48;11.27
114501;Eidamská cihla; Kè / 1 kg;2013;2014;2;16.41;%;133.46;155.36
116104;Jablka konzumní; Kè / 1 kg;2013;2014;2;-4.7;%;35.11;33.46
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;3;-1.88;%;8.5;8.34
115101;Máslo; Kè / 1 kg;2013;2014;2;7.77;%;150.78;162.49
117103;Papriky; Kè / 1 kg;2013;2014;2;-9.56;%;75.23;68.04
116101;Pomeranèe; Kè / 1 kg;2013;2014;2;-3.81;%;30.21;29.06
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;3;-2.17;%;207.76;203.26
111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;3;-1.49;%;13.45;13.25
112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;3;5.8;%;67.75;71.68
111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;3;-1.05;%;41.02;40.59
114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;3;7.6;%;19.21;20.67
114401;Jogurt bílý netuèný; Kè / 150 g;2014;2015;1;-2.66;%;8.64;8.41
116103;Banány žluté; Kè / 1 kg;2014;2015;1;2.99;%;33.12;34.11
118101;Cukr krystalový; Kè / 1 kg;2014;2015;2;-18.78;%;23.0;18.68
114701;Vejce slepièí èerstvá; Kè / 10 ks;2014;2015;1;9.32;%;30.47;33.31
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2014;2015;1;-3.66;%;48.37;46.6
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2014;2015;2;0.19;%;10.63;10.65
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2014;2015;1;-3.83;%;95.08;91.44
117106;Mrkev; Kè / 1 kg;2014;2015;2;47.25;%;17.63;25.96
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2014;2015;2;1.97;%;34.95;35.64
112201;Vepøová peèenì s kostí; Kè / 1 kg;2014;2015;2;-5.17;%;116.85;110.81
111301;Chléb konzumní kmínový; Kè / 1 kg;2014;2015;2;-2.09;%;23.02;22.54
112704;Šunkový salám; Kè / 1 kg;2014;2015;2;-0.5;%;129.54;128.89
111602;Tìstoviny vajeèné; Kè / 1 kg;2014;2015;2;2.24;%;42.9;43.86
114501;Eidamská cihla; Kè / 1 kg;2014;2015;4;-22.34;%;138.15;107.29
118101;Cukr krystalový; Kè / 1 kg;2014;2015;1;-18.33;%;24.06;19.65
116104;Jablka konzumní; Kè / 1 kg;2014;2015;4;18.53;%;25.25;29.93
115101;Máslo; Kè / 1 kg;2014;2015;4;-7.69;%;161.71;149.27
117103;Papriky; Kè / 1 kg;2014;2015;4;11.44;%;50.89;56.71
213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2014;2015;1;1.03;%;10.7;10.81
117106;Mrkev; Kè / 1 kg;2014;2015;1;-4.38;%;16.91;16.17
116101;Pomeranèe; Kè / 1 kg;2014;2015;4;16.73;%;29.59;34.54
111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2014;2015;1;1.74;%;34.97;35.58
112201;Vepøová peèenì s kostí; Kè / 1 kg;2014;2015;1;-6.19;%;115.25;108.12
111301;Chléb konzumní kmínový; Kè / 1 kg;2014;2015;1;-0.43;%;23.08;22.98
112704;Šunkový salám; Kè / 1 kg;2014;2015;1;2.15;%;128.63;131.39
111602;Tìstoviny vajeèné; Kè / 1 kg;2014;2015;1;3.5;%;42.61;44.1
117401;Konzumní brambory; Kè / 1 kg;2014;2015;4;66.63;%;8.96;14.93
114501;Eidamská cihla; Kè / 1 kg;2014;2015;3;-21.76;%;144.98;113.43
116104;Jablka konzumní; Kè / 1 kg;2014;2015;3;0.91;%;31.74;32.03
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2014;2015;4;-2.04;%;8.84;8.66
115101;Máslo; Kè / 1 kg;2014;2015;3;-2.81;%;161.12;156.6
117103;Papriky; Kè / 1 kg;2014;2015;3;-4.46;%;52.46;50.12
116101;Pomeranèe; Kè / 1 kg;2014;2015;3;19.46;%;32.07;38.31
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2014;2015;4;-2.01;%;205.49;201.35
111201;Pšenièná mouka hladká; Kè / 1 kg;2014;2015;4;-9.38;%;12.9;11.69
112401;Kuøata kuchaná celá; Kè / 1 kg;2014;2015;4;-2.9;%;70.99;68.93
111303;Peèivo pšenièné bílé; Kè / 1 kg;2014;2015;4;-1.06;%;39.8;39.38
114201;Mléko polotuèné pasterované; Kè / 1 l;2014;2015;4;-10.82;%;20.8;18.55
117401;Konzumní brambory; Kè / 1 kg;2014;2015;3;19.88;%;11.27;13.51
114501;Eidamská cihla; Kè / 1 kg;2014;2015;2;-18.25;%;155.36;127.01
116104;Jablka konzumní; Kè / 1 kg;2014;2015;2;-9.03;%;33.46;30.44
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2014;2015;3;3.24;%;8.34;8.61
115101;Máslo; Kè / 1 kg;2014;2015;2;-1.35;%;162.49;160.3
117103;Papriky; Kè / 1 kg;2014;2015;2;23.37;%;68.04;83.94
116101;Pomeranèe; Kè / 1 kg;2014;2015;2;4.58;%;29.06;30.39
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2014;2015;3;-2.06;%;203.26;199.07
111201;Pšenièná mouka hladká; Kè / 1 kg;2014;2015;3;-5.89;%;13.25;12.47
112401;Kuøata kuchaná celá; Kè / 1 kg;2014;2015;3;-5.19;%;71.68;67.96
111303;Peèivo pšenièné bílé; Kè / 1 kg;2014;2015;3;-3.45;%;40.59;39.19
114201;Mléko polotuèné pasterované; Kè / 1 l;2014;2015;3;-9.1;%;20.67;18.79
117401;Konzumní brambory; Kè / 1 kg;2014;2015;2;-14.18;%;16.36;14.04
114501;Eidamská cihla; Kè / 1 kg;2014;2015;1;-20.82;%;163.95;129.81
116104;Jablka konzumní; Kè / 1 kg;2014;2015;1;-14.39;%;31.63;27.08
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2014;2015;2;-0.8;%;8.77;8.7
115101;Máslo; Kè / 1 kg;2014;2015;1;-2.76;%;166.57;161.97
117103;Papriky; Kè / 1 kg;2014;2015;1;-10.59;%;70.8;63.3
2000001;Kapr živý; Kè / 1 kg;2014;2015;4;0.93;%;86.37;87.17
116101;Pomeranèe; Kè / 1 kg;2014;2015;1;-4.53;%;28.02;26.75
112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2014;2015;2;0.92;%;203.97;205.84
111201;Pšenièná mouka hladká; Kè / 1 kg;2014;2015;2;0.54;%;13.06;13.13
112401;Kuøata kuchaná celá; Kè / 1 kg;2014;2015;2;-3.37;%;72.46;70.02
111303;Peèivo pšenièné bílé; Kè / 1 kg;2014;2015;2;-3.32;%;40.98;39.62
114201;Mléko polotuèné pasterované; Kè / 1 l;2014;2015;2;-4.13;%;21.08;20.21
117401;Konzumní brambory; Kè / 1 kg;2014;2015;1;-37.81;%;17.51;10.89
116103;Banány žluté; Kè / 1 kg;2014;2015;4;-6.77;%;30.73;28.65
114701;Vejce slepièí èerstvá; Kè / 10 ks;2014;2015;4;-10.16;%;32.78;29.45
122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2014;2015;1;0.34;%;8.82;8.85
117101;Rajská jablka èervená kulatá; Kè / 1 kg;2014;2015;4;0.98;%;46.73;47.19
115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2014;2015;4;0.15;%;91.3;91.44
